Time,Frequencia CMB,CV-1,CV-2,CV-3,PT-1,PT-2,PT-3,PT-4,PT-5,FT-1,FT-2
2024-03-20 11:27:05,60.0,0.57490236,0.7386719,-0.42504883,-0.95458984,10.5390625,6.686719,3.1691406,3.0566406,-8.660937,0.8472656
2024-03-20 11:27:06,60.0,0.56363934,0.75,-0.4115397,-0.94091797,10.151042,6.785807,3.2001953,3.061198,-8.6536455,0.84781903
2024-03-20 11:27:07,60.0,0.5831706,0.7441406,-0.4025879,-0.9379069,10.0338545,6.703776,3.194336,3.0511067,-8.652344,0.86002606
2024-03-20 11:27:08,60.0,0.5510742,0.75458986,-0.44790038,-0.93427736,10.33125,6.7453127,3.190625,3.0535157,-8.642187,0.84990233
2024-03-20 11:27:09,60.0,0.54833984,0.7621094,-0.44213867,-0.93652344,10.170313,6.7101564,3.1972656,3.0632813,-8.6625,0.80917966
2024-03-20 11:27:10,60.0,0.5472005,0.74527997,-0.43391928,-0.9366048,10.052083,6.720703,3.2073567,3.0485027,-8.65625,0.82592773
2024-03-20 11:27:11,60.0,0.5488281,0.7512695,-0.46464843,-0.95,10.0546875,6.702344,3.2007813,3.0445313,-8.65,0.86923826
2024-03-20 11:27:12,60.0,0.5701172,0.7608398,-0.4008789,-0.93847656,10.114062,6.7585936,3.1945312,3.0492187,-8.654688,0.85078126
2024-03-20 11:27:13,60.0,0.5752767,0.7430827,-0.43855795,-0.93237305,10.0130205,6.7018228,3.2008464,3.052409,-8.654948,0.83292645
2024-03-20 11:27:14,60.0,1.074707,0.7356445,-0.46108398,-0.9345703,10.0875,6.7414064,3.203125,3.0445313,-8.6484375,0.89160156
2024-03-20 11:27:15,60.0,1.8658203,0.73408204,-0.47802734,-0.93359375,10.1171875,6.7078123,3.203125,3.0527344,-8.6625,0.8636719
2024-03-20 11:27:16,60.0,2.7789063,0.74228513,-0.42387694,-0.92958987,10.19375,6.864844,3.2,3.0464845,-8.65625,0.87412107
2024-03-20 11:27:17,60.0,3.7496095,0.7669922,-0.44018555,-0.9356445,10.1953125,6.677344,3.1867187,3.0578125,-8.651563,0.86210936
2024-03-20 11:27:18,60.0,4.669922,0.73657227,-0.42211914,-0.9399414,10.157552,6.745443,3.1910808,3.055013,-8.6588545,0.8429362
2024-03-20 11:27:19,60.0,5.7796874,0.7669922,-0.46044922,-0.9362305,10.1953125,6.7835937,3.179297,3.0570312,-8.657812,0.8703125
2024-03-20 11:27:20,60.0,6.778125,0.7510742,-0.42114258,-0.93232423,9.953125,6.6804686,3.2175782,3.051953,-8.65,0.8442383
2024-03-20 11:27:21,60.0,7.834375,0.75009763,-0.4666504,-0.93955076,10.2265625,6.6804686,3.1851563,3.0535157,-8.653125,0.86201173
2024-03-20 11:27:22,60.0,8.873438,0.76708984,-0.40898436,-0.9376953,10.239062,6.7328124,3.1941407,3.054297,-8.653125,0.8850586
2024-03-20 11:27:23,60.0,9.879687,0.7368164,-0.44379884,-0.93408203,10.0390625,6.594531,3.2175782,3.0515625,-8.667188,0.8917969
2024-03-20 11:27:24,60.0,11.021875,0.7489258,-0.42578125,-0.9435547,10.4609375,6.6859374,3.190625,3.0558593,-8.651563,0.8665039
2024-03-20 11:27:25,60.0,12.165625,0.7341797,-0.4465332,-0.9351562,10.642187,6.6,3.1992188,3.054297,-8.65,0.86933595
2024-03-20 11:27:26,60.0,13.064453,0.7550049,-0.45758057,-0.9505615,10.705078,6.4101562,3.1953125,3.0517578,-8.662109,0.866333
2024-03-20 11:27:27,60.0,14.071875,0.74501956,-0.45390624,-0.93251956,10.871875,6.4796877,3.208203,3.0503907,-8.665625,0.8456055
2024-03-20 11:27:28,60.0,15.175,0.7451172,-0.4369629,-0.9446289,11.157812,6.3773437,3.1847656,3.0578125,-8.64375,0.8347656
2024-03-20 11:27:29,60.0,16.190624,0.7482422,-0.43256837,-0.947168,11.417188,6.2703123,3.1917968,3.0589843,-8.659375,0.85126954
2024-03-20 11:27:30,60.0,17.35625,0.7547852,-0.4234375,-0.944043,11.8046875,6.2609377,3.2003906,3.0570312,-8.659375,0.8580078
2024-03-20 11:27:31,60.0,18.503124,0.7529297,-0.4495117,-0.94501954,12.046875,6.1335936,3.196875,3.0511718,-8.66875,0.83564454
2024-03-20 11:27:32,60.0,19.472656,0.7364502,-0.4560547,-0.94311523,12.359375,6.0527344,3.1835938,3.0532227,-8.671875,0.8364258
2024-03-20 11:27:33,60.0,20.428125,0.74492186,-0.432959,-0.94453126,12.467188,6.1523438,3.203125,3.0613282,-8.651563,0.84990233
2024-03-20 11:27:34,60.0,21.521875,0.7584961,-0.47124022,-0.9491211,12.901563,6.3257813,3.2,3.0546875,-8.6625,0.8953125
2024-03-20 11:27:35,60.0,22.55625,0.75771487,-0.48310548,-0.9458984,13.278125,6.009375,3.1835938,3.0539062,-8.651563,0.8624023
2024-03-20 11:27:36,60.0,23.507812,0.76257324,-0.44702148,-0.9403076,13.572266,6.0429688,3.2124023,3.057129,-8.658203,0.8703613
2024-03-20 11:27:37,60.0,24.46875,0.7453125,-0.4395996,-0.95566404,13.965625,6.0648437,3.2007813,3.054297,-8.657812,0.87783206
2024-03-20 11:27:38,60.0,25.55,0.7558594,-0.43691406,-0.9477539,14.426562,5.927344,3.1976562,3.0621095,-8.6484375,0.86191404
2024-03-20 11:27:39,60.0,26.53125,0.74645996,-0.41503906,-0.94763184,14.595703,5.883789,3.2172852,3.0585938,-8.644531,0.8684082
2024-03-20 11:27:40,60.0,27.621876,0.7337891,-0.42041016,-0.9455078,15.295313,5.7578125,3.2023437,3.0570312,-8.65,0.82539064
2024-03-20 11:27:41,60.0,28.753124,0.72939456,-0.43745118,-0.9470703,15.825,5.559375,3.1695313,3.0605469,-8.653125,0.8390625
2024-03-20 11:27:42,60.0,29.539062,0.7550049,-0.46569824,-0.9543457,16.136719,5.419922,3.1879883,3.0585938,-8.650391,0.8671875
2024-03-20 11:27:43,60.0,29.615625,0.7621094,-0.43935546,-0.9448242,16.059376,5.391406,3.2121093,3.0671875,-8.65625,0.8600586
2024-03-20 11:27:44,60.0,29.609375,0.74108887,-0.42907715,-0.96154785,16.09961,5.385742,3.1987305,3.0576172,-8.654297,0.8670654
2024-03-20 11:27:45,60.0,29.603125,0.76044923,-0.41601562,-0.95585936,16.159374,5.369531,3.1886718,3.0613282,-8.657812,0.86816406
2024-03-20 11:27:46,60.0,29.609375,0.7518555,-0.47421876,-0.9421875,16.046875,5.2695312,3.195703,3.0628905,-8.65625,0.81503904
2024-03-20 11:27:47,60.0,29.59375,0.741333,-0.42694092,-0.94763184,16.160156,5.504883,3.184082,3.0639648,-8.660156,0.90148926
2024-03-20 11:27:48,60.0,29.59375,0.7600586,-0.37148437,-0.95771486,16.053125,5.41875,3.194922,3.0578125,-8.659375,0.84453124
2024-03-20 11:27:49,60.0,29.597656,0.74975586,-0.45892334,-0.9453125,16.128906,5.408203,3.1953125,3.0708008,-8.654297,0.83496094
2024-03-20 11:27:50,60.0,29.585938,0.7425537,-0.4128418,-0.9511719,16.164062,5.5234375,3.2036133,3.0620117,-8.6484375,0.8486328
2024-03-20 11:27:51,60.0,29.615625,0.74492186,-0.41791993,-0.9569336,16.114063,5.465625,3.1871095,3.0585938,-8.65,0.8899414
2024-03-20 11:27:52,60.0,29.601562,0.739624,-0.4281006,-0.9505615,16.013672,5.3447266,3.2016602,3.0576172,-8.660156,0.8668213
2024-03-20 11:27:53,60.0,29.621876,0.74716794,-0.44057617,-0.95400393,16.089062,5.3921876,3.1964843,3.0585938,-8.667188,0.8669922
2024-03-20 11:27:54,60.0,29.582031,0.7491455,-0.43414307,-0.9628906,16.103516,5.2470703,3.1918945,3.053711,-8.65625,0.8376465
2024-03-20 11:27:55,60.0,29.613281,0.7597656,-0.46069336,-0.95043945,16.144531,5.7041016,3.2021484,3.0561523,-8.65625,0.84472656
2024-03-20 11:27:56,60.0,29.6,0.7477539,-0.4482422,-0.9586914,16.1875,5.3078127,3.194922,3.0613282,-8.646875,0.82490236
2024-03-20 11:27:57,60.0,29.601562,0.73706055,-0.46954346,-0.947876,16.044922,5.3759766,3.2055664,3.0595703,-8.642578,0.8354492
2024-03-20 11:27:58,60.0,29.605469,0.74401855,-0.38458252,-0.9473877,16.335938,5.444336,3.1816406,3.0698242,-8.654297,0.85876465
2024-03-20 11:27:59,60.0,29.597656,0.75341797,-0.40490723,-0.95092773,16.042969,5.364258,3.2192383,3.0610352,-8.650391,0.85998535
2024-03-20 11:28:00,60.0,29.601562,0.73339844,-0.4348755,-0.9445801,16.080078,5.1865234,3.1914062,3.0585938,-8.662109,0.8881836
2024-03-20 11:28:01,60.0,29.6,0.7345703,-0.43100587,-0.94628906,16.078125,5.25625,3.2019532,3.0621095,-8.6484375,0.8923828
2024-03-20 11:28:02,60.0,29.601562,0.74121094,-0.4940796,-0.9432373,16.285156,5.4033203,3.1879883,3.055664,-8.642578,0.8668213
2024-03-20 11:28:03,60.0,29.605469,0.7425537,-0.41644287,-0.9499512,16.089844,5.533203,3.2124023,3.0561523,-8.6640625,0.84399414
2024-03-20 11:28:04,60.0,29.578125,0.7519531,-0.42541504,-0.96520996,16.095703,5.3691406,3.2006836,3.065918,-8.654297,0.82421875
2024-03-20 11:28:05,60.0,29.59375,0.7459717,-0.44854736,-0.95703125,16.15039,5.34375,3.2001953,3.0629883,-8.660156,0.8531494
2024-03-20 11:28:06,60.0,29.609375,0.75869143,-0.42875975,-0.9517578,16.128124,5.546875,3.1984375,3.0640626,-8.657812,0.88613284
2024-03-20 11:28:07,60.0,29.597656,0.7420654,-0.43719482,-0.94714355,16.126953,5.196289,3.2011719,3.0581055,-8.654297,0.8651123
2024-03-20 11:28:08,60.0,29.613281,0.7454834,-0.44970703,-0.94226074,16.052734,5.444336,3.1953125,3.0688477,-8.646484,0.87524414
2024-03-20 11:28:09,60.0,29.605469,0.7471924,-0.44958496,-0.9572754,16.171875,5.3466797,3.192871,3.065918,-8.662109,0.8364258
2024-03-20 11:28:10,60.0,29.582031,0.7303467,-0.41992188,-0.9694824,16.11914,5.3740234,3.1958008,3.071289,-8.681641,0.83703613
2024-03-20 11:28:11,60.0,29.617188,0.7546387,-0.39990234,-0.953125,16.105469,5.2841797,3.2055664,3.0605469,-8.6484375,0.84521484
2024-03-20 11:28:12,60.0,29.609375,0.765625,-0.460083,-0.94970703,16.125,5.513672,3.2021484,3.0615234,-8.646484,0.8496094
2024-03-20 11:28:13,60.0,29.585938,0.74243164,-0.46569824,-0.9506836,16.082031,5.3476562,3.2045898,3.057129,-8.652344,0.8798828
2024-03-20 11:28:14,60.0,29.590626,0.7355469,-0.4263672,-0.94199216,16.126562,5.3820314,3.2074218,3.0613282,-8.65,0.88789064
2024-03-20 11:28:15,60.0,29.605469,0.7380371,-0.43792725,-0.9510498,16.15039,5.1132812,3.213379,3.055664,-8.650391,0.90515137
2024-03-20 11:28:16,60.0,29.597656,0.74072266,-0.42944336,-0.9494629,16.257812,5.3984375,3.1743164,3.057129,-8.658203,0.9000244
2024-03-20 11:28:17,60.0,29.604166,0.7583008,-0.42008463,-0.95133466,16.067709,5.1731772,3.220052,3.0690105,-8.6380205,0.84765625
2024-03-20 11:28:18,60.0,29.597656,0.7246094,-0.43096924,-0.9506836,16.125,5.3876953,3.2124023,3.059082,-8.654297,0.8925781
